"","Overall","var","Variables","Resample"
"1020",-0.971834844971806,"author_X65558717527",482,"Fold2"
"1021",-1.03382019106416,"summary_X584",482,"Fold2"
"1022",-1.03477348590569,"summary_X1850",482,"Fold2"
"1023",-1.06014583204785,"summary_X525",482,"Fold2"
"1024",-1.06910426434443,"summary_X1989",482,"Fold2"
"1025",-1.09425429624437,"summary_X1022",482,"Fold2"
"1026",-1.11324248628833,"summary_X510",482,"Fold2"
"1027",-1.12315951594045,"summary_X370",482,"Fold2"
"1028",-1.12338912965076,"summary_X465",482,"Fold2"
"1029",-1.13413155153054,"summary_X1779",482,"Fold2"
"1030",-1.13469275923608,"title_X1731",482,"Fold2"
"1031",-1.19538502470239,"summary_X1215",482,"Fold2"
"1032",-1.2189526681912,"summary_X326",482,"Fold2"
"1033",-1.2384464607425,"title_X4060",482,"Fold2"
"1034",-1.27218123769606,"title_X715",482,"Fold2"
"1035",-1.27235133854686,"title_X1911",482,"Fold2"
"1036",-1.299596297368,"title_X544",482,"Fold2"
"1037",-1.33152323658247,"author_X8195985",482,"Fold2"
"1038",-1.33996026663968,"title_X156",482,"Fold2"
"1039",-1.37155899692945,"summary_X328",482,"Fold2"
"1040",-1.38460524194579,"title_X1841",482,"Fold2"
"1041",-1.40692281191456,"summary_X783",482,"Fold2"
"1042",-1.41199227346114,"summary_X380",482,"Fold2"
"1043",-1.43357430973029,"summary_X793",482,"Fold2"
"1044",-1.44252530330764,"title_X247",482,"Fold2"
"1045",-1.44904553636676,"summary_X1027",482,"Fold2"
"1046",-1.45456166117808,"summary_X332",482,"Fold2"
"1047",-1.47857438514409,"summary_X163",482,"Fold2"
"1048",-1.49064135228414,"summary_X515",482,"Fold2"
"1049",-1.49156126767626,"summary_X294",482,"Fold2"
"1050",-1.55411772163917,"summary_X727",482,"Fold2"
"1051",-1.60207421107684,"summary_X1032",482,"Fold2"
"1052",-1.61168445464514,"title_X1120",482,"Fold2"
"1053",-1.61779103024612,"summary_X119",482,"Fold2"
"1054",-1.71880285345755,"summary_X669",482,"Fold2"
"1055",-1.75814560941427,"title_X269",482,"Fold2"
"1056",-1.78460755328997,"title_X169",482,"Fold2"
"1057",-1.79723019877185,"summary_X105",482,"Fold2"
"1058",-1.87035329003151,"summary_X1599",482,"Fold2"
"1059",-1.90032590348166,"summary_X799",482,"Fold2"
"1060",-2.31470497395243,"summary_X110",482,"Fold2"
"1061",-2.5429126906781,"summary_X787",482,"Fold2"
"1062",-2.79000351580128,"summary_X279",482,"Fold2"
"1063",-3.03122049047878,"summary_X133",482,"Fold2"
"1064",-3.22271980741605,"summary_X1177",482,"Fold2"
"1065",29.1976573153477,"summary_X210",100,"Fold2"
"1066",25.9920444297767,"summary_X298",100,"Fold2"
"1067",23.8599808950309,"summary_X236",100,"Fold2"
"1068",20.7746241732716,"summary_X149",100,"Fold2"
"1069",18.2806848285287,"summary_X491",100,"Fold2"
"1070",17.6112337998436,"summary_X3038",100,"Fold2"
"1071",16.7108834687317,"summary_X2093",100,"Fold2"
"1072",16.6484858089043,"summary_X592",100,"Fold2"
"1073",16.1394743939476,"summary_X362",100,"Fold2"
"1074",15.1884973573112,"title_X149",100,"Fold2"
"1075",15.1560568762338,"summary_X192",100,"Fold2"
"1076",14.3713125420904,"summary_X582",100,"Fold2"
"1077",14.3188168666737,"title_X488",100,"Fold2"
"1078",12.9837417909864,"summary_X550",100,"Fold2"
"1079",12.7933131816514,"summary_X688",100,"Fold2"
"1080",12.4146085575213,"summary_X912",100,"Fold2"
"1081",12.3492086500121,"summary_X218",100,"Fold2"
"1082",11.8260117249787,"summary_X1382",100,"Fold2"
"1083",11.7937580814928,"summary_X597",100,"Fold2"
"1084",11.4412203868232,"title_X799",100,"Fold2"
"1085",11.0084753398138,"summary_X630",100,"Fold2"
"1086",10.5571763922925,"summary_X860",100,"Fold2"
"1087",10.3266120857325,"title_X582",100,"Fold2"
"1088",10.1939276732786,"summary_X514",100,"Fold2"
"1089",10.190411514966,"summary_X1258",100,"Fold2"
"1090",10.0611172896184,"summary_X535",100,"Fold2"
"1091",9.83683481462261,"summary_X526",100,"Fold2"
"1092",9.81131702241615,"summary_X1197",100,"Fold2"
"1093",9.74087998430662,"author_X16381639",100,"Fold2"
"1094",9.50703303486539,"title_X1382",100,"Fold2"
"1095",9.24842892141361,"summary_X358",100,"Fold2"
"1096",9.20764559437673,"title_X688",100,"Fold2"
"1097",9.20432289336226,"summary_X808",100,"Fold2"
"1098",9.12745996165874,"summary_X244",100,"Fold2"
"1099",8.83536444679146,"summary_X488",100,"Fold2"
"1100",8.79587564560845,"summary_X203",100,"Fold2"
"1101",8.72657781892166,"summary_X271",100,"Fold2"
"1102",8.59388130205046,"title_X386",100,"Fold2"
"1103",8.26375129944396,"summary_X1229",100,"Fold2"
"1104",8.17182379596632,"summary_X1368",100,"Fold2"
"1105",8.0962284565068,"title_X535",100,"Fold2"
"1106",7.94390673455773,"summary_X1124",100,"Fold2"
"1107",7.70186041758337,"title_X1273",100,"Fold2"
"1108",7.65401878388656,"title_X318",100,"Fold2"
"1109",7.33942200448819,"summary_X1753",100,"Fold2"
"1110",7.06812326630489,"summary_X315",100,"Fold2"
"1111",6.89135367479246,"summary_X762",100,"Fold2"
"1112",6.84825995299963,"title_X2211",100,"Fold2"
"1113",6.7760325496881,"title_X860",100,"Fold2"
"1114",6.69136920931812,"summary_X677",100,"Fold2"
"1115",6.68667025359283,"summary_X2218",100,"Fold2"
"1116",6.59391528430081,"summary_X183",100,"Fold2"
"1117",6.53622355992304,"title_X988",100,"Fold2"
"1118",6.48760580283283,"summary_X1231",100,"Fold2"
"1119",6.46841235493864,"author_X16361637",100,"Fold2"
"1120",6.39173363819526,"summary_X176",100,"Fold2"
"1121",6.13444857469574,"title_X798",100,"Fold2"
"1122",6.08643678294714,"summary_X988",100,"Fold2"
"1123",6.0849418320892,"summary_X111",100,"Fold2"
"1124",5.95626481641855,"summary_X367",100,"Fold2"
"1125",5.71594590616058,"author_X23061264",100,"Fold2"
"1126",5.50226700102487,"title_X3038",100,"Fold2"
"1127",5.31664512796306,"summary_X468",100,"Fold2"
"1128",4.97192300006278,"title_X210",100,"Fold2"
"1129",4.93908383578866,"summary_X272",100,"Fold2"
"1130",4.91802533186347,"summary_X882",100,"Fold2"
"1131",4.88343583833296,"summary_X493",100,"Fold2"
"1132",4.86842951764641,"summary_X363",100,"Fold2"
"1133",4.86258591672089,"summary_X397",100,"Fold2"
"1134",4.83884074411549,"summary_X278",100,"Fold2"
"1135",4.78319861765504,"summary_X459",100,"Fold2"
"1136",4.77375216422543,"title_X514",100,"Fold2"
"1137",4.68175019339868,"title_X1383",100,"Fold2"
"1138",4.59573484029561,"summary_X219",100,"Fold2"
"1139",4.57943573707653,"summary_X1204",100,"Fold2"
"1140",4.54969100683153,"title_X478",100,"Fold2"
"1141",4.49935121564497,"summary_X114",100,"Fold2"
"1142",4.4502536372572,"summary_X500",100,"Fold2"
"1143",4.38359391153014,"summary_X154",100,"Fold2"
"1144",4.29937285082335,"title_X762",100,"Fold2"
"1145",4.20072771555584,"title_X1186",100,"Fold2"
"1146",4.14681139986212,"title_X328",100,"Fold2"
"1147",4.11794169911203,"title_X1124",100,"Fold2"
"1148",4.08389020729494,"summary_X841",100,"Fold2"
"1149",4.04836782946941,"title_X550",100,"Fold2"
"1150",3.93988016311969,"summary_X269",100,"Fold2"
"1151",3.78125052583121,"summary_X648",100,"Fold2"
"1152",3.74034337278932,"summary_X100",100,"Fold2"
"1153",3.72711812665045,"title_X1753",100,"Fold2"
"1154",3.70744991438019,"summary_X513",100,"Fold2"
"1155",3.70579451377064,"summary_X318",100,"Fold2"
"1156",3.63630060674444,"summary_X940",100,"Fold2"
"1157",3.6014459826658,"summary_X957",100,"Fold2"
"1158",3.58486691910282,"title_X1368",100,"Fold2"
"1159",3.43090026296989,"summary_X798",100,"Fold2"
"1160",3.41655276121458,"title_X491",100,"Fold2"
"1161",3.37512697036575,"summary_X482",100,"Fold2"
"1162",3.36101720567578,"title_X1332",100,"Fold2"
"1163",3.34413695366937,"summary_X441",100,"Fold2"
"1164",3.31294595079207,"title_X298",100,"Fold2"
